2023-04-29 12:56:04,809 DEBUG   SenderThread:27762 [sender.py:send():336] send: files
2023-04-29 12:56:04,809 INFO    SenderThread:27762 [sender.py:_save_file():1332] saving file wandb-metadata.json with policy now
2023-04-29 12:56:04,814 DEBUG   HandlerThread:27762 [handler.py:handle_request():144] handle_request: stop_status
2023-04-29 12:56:04,814 DEBUG   SenderThread:27762 [sender.py:send_request():363] send_request: stop_status
2023-04-29 12:56:05,079 DEBUG   SenderThread:27762 [sender.py:send():336] send: telemetry
2023-04-29 12:56:05,313 INFO    Thread-13 :27762 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/developer/Desktop/CIFAR-10-Paralel/Training/scripts/wandb/run-20230429_125602-w3fzc18v/files/conda-environment.yaml
2023-04-29 12:56:05,313 INFO    Thread-13 :27762 [dir_watcher.py:_on_file_created():278] file/dir created: /home/developer/Desktop/CIFAR-10-Paralel/Training/scripts/wandb/run-20230429_125602-w3fzc18v/files/wandb-metadata.json
2023-04-29 12:56:05,526 INFO    wandb-upload_0:27762 [upload_job.py:push():138] Uploaded file /tmp/tmpwvw21ub6wandb/j93qaj0k-wandb-metadata.json
2023-04-29 12:56:06,314 INFO    Thread-13 :27762 [dir_watcher.py:_on_file_created():278] file/dir created: /home/developer/Desktop/CIFAR-10-Paralel/Training/scripts/wandb/run-20230429_125602-w3fzc18v/files/output.log
2023-04-29 12:56:08,314 INFO    Thread-13 :27762 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/developer/Desktop/CIFAR-10-Paralel/Training/scripts/wandb/run-20230429_125602-w3fzc18v/files/output.log
2023-04-29 12:56:08,692 DEBUG   HandlerThread:27762 [handler.py:handle_request():144] handle_request: status_report
2023-04-29 12:56:13,692 DEBUG   HandlerThread:27762 [handler.py:handle_request():144] handle_request: status_report
2023-04-29 12:56:18,694 DEBUG   HandlerThread:27762 [handler.py:handle_request():144] handle_request: status_report
2023-04-29 12:56:19,813 DEBUG   HandlerThread:27762 [handler.py:handle_request():144] handle_request: stop_status
2023-04-29 12:56:19,813 DEBUG   SenderThread:27762 [sender.py:send_request():363] send_request: stop_status
2023-04-29 12:56:19,858 DEBUG   HandlerThread:27762 [handler.py:handle_request():144] handle_request: partial_history
2023-04-29 12:56:20,619 DEBUG   HandlerThread:27762 [handler.py:handle_request():144] handle_request: partial_history
2023-04-29 12:56:22,318 INFO    Thread-13 :27762 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/developer/Desktop/CIFAR-10-Paralel/Training/scripts/wandb/run-20230429_125602-w3fzc18v/files/output.log
2023-04-29 12:56:23,711 DEBUG   HandlerThread:27762 [handler.py:handle_request():144] handle_request: status_report
2023-04-29 12:56:28,713 DEBUG   HandlerThread:27762 [handler.py:handle_request():144] handle_request: status_report
2023-04-29 12:56:31,953 DEBUG   HandlerThread:27762 [handler.py:handle_request():144] handle_request: partial_history
2023-04-29 12:56:31,954 DEBUG   SenderThread:27762 [sender.py:send():336] send: history
2023-04-29 12:56:31,954 DEBUG   SenderThread:27762 [sender.py:send_request():363] send_request: summary_record
2023-04-29 12:56:31,955 INFO    SenderThread:27762 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-04-29 12:56:32,321 INFO    Thread-13 :27762 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/developer/Desktop/CIFAR-10-Paralel/Training/scripts/wandb/run-20230429_125602-w3fzc18v/files/wandb-summary.json
2023-04-29 12:56:32,480 DEBUG   HandlerThread:27762 [handler.py:handle_request():144] handle_request: partial_history
2023-04-29 12:56:34,321 INFO    Thread-13 :27762 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/developer/Desktop/CIFAR-10-Paralel/Training/scripts/wandb/run-20230429_125602-w3fzc18v/files/output.log
2023-04-29 12:56:34,624 DEBUG   HandlerThread:27762 [handler.py:handle_request():144] handle_request: status_report
2023-04-29 12:56:34,813 DEBUG   HandlerThread:27762 [handler.py:handle_request():144] handle_request: stop_status
2023-04-29 12:56:34,919 DEBUG   SenderThread:27762 [sender.py:send_request():363] send_request: stop_status
2023-04-29 12:56:35,322 INFO    Thread-13 :27762 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/developer/Desktop/CIFAR-10-Paralel/Training/scripts/wandb/run-20230429_125602-w3fzc18v/files/config.yaml
2023-04-29 12:56:40,141 DEBUG   HandlerThread:27762 [handler.py:handle_request():144] handle_request: status_report
2023-04-29 12:56:43,652 DEBUG   HandlerThread:27762 [handler.py:handle_request():144] handle_request: partial_history
2023-04-29 12:56:43,653 DEBUG   SenderThread:27762 [sender.py:send():336] send: history
2023-04-29 12:56:43,653 DEBUG   SenderThread:27762 [sender.py:send_request():363] send_request: summary_record
2023-04-29 12:56:43,656 INFO    SenderThread:27762 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-04-29 12:56:44,173 DEBUG   HandlerThread:27762 [handler.py:handle_request():144] handle_request: partial_history
2023-04-29 12:56:44,325 INFO    Thread-13 :27762 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/developer/Desktop/CIFAR-10-Paralel/Training/scripts/wandb/run-20230429_125602-w3fzc18v/files/wandb-summary.json
2023-04-29 12:56:45,245 DEBUG   HandlerThread:27762 [handler.py:handle_request():144] handle_request: status_report
2023-04-29 12:56:46,325 INFO    Thread-13 :27762 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/developer/Desktop/CIFAR-10-Paralel/Training/scripts/wandb/run-20230429_125602-w3fzc18v/files/output.log
2023-04-29 12:56:49,813 DEBUG   HandlerThread:27762 [handler.py:handle_request():144] handle_request: stop_status
2023-04-29 12:56:49,814 DEBUG   SenderThread:27762 [sender.py:send_request():363] send_request: stop_status
2023-04-29 12:56:51,065 DEBUG   HandlerThread:27762 [handler.py:handle_request():144] handle_request: status_report
2023-04-29 12:56:55,143 DEBUG   HandlerThread:27762 [handler.py:handle_request():144] handle_request: partial_history
2023-04-29 12:56:55,143 DEBUG   SenderThread:27762 [sender.py:send():336] send: history
2023-04-29 12:56:55,144 DEBUG   SenderThread:27762 [sender.py:send_request():363] send_request: summary_record
