2023-05-02 13:00:12,126 DEBUG   SenderThread:24618 [sender.py:send():336] send: files
2023-05-02 13:00:12,126 INFO    SenderThread:24618 [sender.py:_save_file():1332] saving file wandb-metadata.json with policy now
2023-05-02 13:00:12,130 DEBUG   HandlerThread:24618 [handler.py:handle_request():144] handle_request: stop_status
2023-05-02 13:00:12,130 DEBUG   SenderThread:24618 [sender.py:send_request():363] send_request: stop_status
2023-05-02 13:00:12,391 DEBUG   SenderThread:24618 [sender.py:send():336] send: telemetry
2023-05-02 13:00:12,526 INFO    Thread-13 :24618 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/developer/Desktop/CIFAR-10-Paralel/Training/scripts/wandb/run-20230502_130009-z8tar6uh/files/conda-environment.yaml
2023-05-02 13:00:12,526 INFO    Thread-13 :24618 [dir_watcher.py:_on_file_created():278] file/dir created: /home/developer/Desktop/CIFAR-10-Paralel/Training/scripts/wandb/run-20230502_130009-z8tar6uh/files/wandb-metadata.json
2023-05-02 13:00:12,814 INFO    wandb-upload_0:24618 [upload_job.py:push():138] Uploaded file /tmp/tmp1auvm4mgwandb/ycq5tfnk-wandb-metadata.json
2023-05-02 13:00:13,526 INFO    Thread-13 :24618 [dir_watcher.py:_on_file_created():278] file/dir created: /home/developer/Desktop/CIFAR-10-Paralel/Training/scripts/wandb/run-20230502_130009-z8tar6uh/files/output.log
2023-05-02 13:00:15,014 DEBUG   HandlerThread:24618 [handler.py:handle_request():144] handle_request: status_report
2023-05-02 13:00:15,527 INFO    Thread-13 :24618 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/developer/Desktop/CIFAR-10-Paralel/Training/scripts/wandb/run-20230502_130009-z8tar6uh/files/output.log
2023-05-02 13:00:20,015 DEBUG   HandlerThread:24618 [handler.py:handle_request():144] handle_request: status_report
2023-05-02 13:00:25,016 DEBUG   HandlerThread:24618 [handler.py:handle_request():144] handle_request: status_report
2023-05-02 13:00:27,130 DEBUG   HandlerThread:24618 [handler.py:handle_request():144] handle_request: stop_status
2023-05-02 13:00:27,130 DEBUG   SenderThread:24618 [sender.py:send_request():363] send_request: stop_status
2023-05-02 13:00:27,395 DEBUG   HandlerThread:24618 [handler.py:handle_request():144] handle_request: partial_history
2023-05-02 13:00:27,991 DEBUG   HandlerThread:24618 [handler.py:handle_request():144] handle_request: partial_history
2023-05-02 13:00:29,530 INFO    Thread-13 :24618 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/developer/Desktop/CIFAR-10-Paralel/Training/scripts/wandb/run-20230502_130009-z8tar6uh/files/output.log
2023-05-02 13:00:30,075 DEBUG   HandlerThread:24618 [handler.py:handle_request():144] handle_request: status_report
2023-05-02 13:00:35,076 DEBUG   HandlerThread:24618 [handler.py:handle_request():144] handle_request: status_report
2023-05-02 13:00:40,079 DEBUG   HandlerThread:24618 [handler.py:handle_request():144] handle_request: status_report
2023-05-02 13:00:40,533 INFO    Thread-13 :24618 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/developer/Desktop/CIFAR-10-Paralel/Training/scripts/wandb/run-20230502_130009-z8tar6uh/files/config.yaml
2023-05-02 13:00:42,130 DEBUG   HandlerThread:24618 [handler.py:handle_request():144] handle_request: stop_status
2023-05-02 13:00:42,131 DEBUG   SenderThread:24618 [sender.py:send_request():363] send_request: stop_status
2023-05-02 13:00:45,366 DEBUG   HandlerThread:24618 [handler.py:handle_request():144] handle_request: status_report
2023-05-02 13:00:49,630 DEBUG   HandlerThread:24618 [handler.py:handle_request():144] handle_request: partial_history
2023-05-02 13:00:49,631 DEBUG   SenderThread:24618 [sender.py:send():336] send: history
2023-05-02 13:00:49,631 DEBUG   SenderThread:24618 [sender.py:send_request():363] send_request: summary_record
2023-05-02 13:00:49,632 INFO    SenderThread:24618 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-05-02 13:00:50,092 DEBUG   HandlerThread:24618 [handler.py:handle_request():144] handle_request: partial_history
2023-05-02 13:00:50,536 INFO    Thread-13 :24618 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/developer/Desktop/CIFAR-10-Paralel/Training/scripts/wandb/run-20230502_130009-z8tar6uh/files/wandb-summary.json
2023-05-02 13:00:51,093 DEBUG   HandlerThread:24618 [handler.py:handle_request():144] handle_request: status_report
2023-05-02 13:00:51,536 INFO    Thread-13 :24618 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/developer/Desktop/CIFAR-10-Paralel/Training/scripts/wandb/run-20230502_130009-z8tar6uh/files/output.log
